customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,TechSupport,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,DataVersion
7590-VHVEG0874,Female,0,Yes,Yes,36,Yes,DSL,No,One year,Mailed check,34.45,1260.86,No,v1.0
7590-VHVEG0875,Male,0,Yes,No,26,Yes,DSL,No,Two year,Mailed check,52.16,1395.21,No,v1.0
7590-VHVEG0876,Female,0,No,No,43,Yes,No,No internet service,One year,Credit card,62.53,2676.68,No,v1.0
7590-VHVEG0877,Female,0,Yes,No,27,Yes,DSL,No,One year,Electronic check,28.68,784.52,No,v1.0
7590-VHVEG0878,Female,1,No,No,69,Yes,DSL,Yes,One year,Bank transfer,41.62,2799.52,No,v1.0
7590-VHVEG0879,Female,0,Yes,Yes,20,No,Fiber optic,No,Month-to-month,Electronic check,78.63,1604.83,Yes,v1.0
7590-VHVEG0880,Male,0,Yes,No,11,No,Fiber optic,No,Two year,Credit card,92.09,1005.71,No,v1.0
7590-VHVEG0881,Male,1,Yes,Yes,38,Yes,Fiber optic,Yes,Month-to-month,Electronic check,117.84,4452.12,Yes,v1.0
7590-VHVEG0882,Female,0,No,No,6,Yes,Fiber optic,No,One year,Credit card,111.45,678.66,No,v1.0
7590-VHVEG0883,Male,0,Yes,Yes,23,Yes,DSL,No internet service,Month-to-month,Mailed check,82.97,1991.6,Yes,v1.0
7590-VHVEG0884,Female,0,Yes,Yes,47,No,DSL,No internet service,One year,Bank transfer,61.28,2754.69,No,v1.0
7590-VHVEG0885,Female,0,Yes,No,46,Yes,Fiber optic,Yes,One year,Mailed check,82.35,3910.9,No,v1.0
7590-VHVEG0886,Male,0,No,No,12,Yes,No,No internet service,Month-to-month,Electronic check,96.99,1139.76,No,v1.0
7590-VHVEG0887,Male,0,No,No,13,Yes,Fiber optic,No,Month-to-month,Mailed check,31.6,408.46,Yes,v1.0
7590-VHVEG0888,Male,0,Yes,No,62,Yes,Fiber optic,No,One year,Bank transfer,60.17,3552.23,No,v1.0
7590-VHVEG0889,Male,0,No,No,60,Yes,Fiber optic,No,One year,Mailed check,102.3,6015.92,No,v1.0
7590-VHVEG0890,Female,1,Yes,No,43,Yes,Fiber optic,No internet service,Month-to-month,Bank transfer,57.62,2478.12,No,v1.0
7590-VHVEG0891,Female,0,Yes,No,68,Yes,Fiber optic,No,Month-to-month,Bank transfer,76.04,4941.46,Yes,v1.0
7590-VHVEG0892,Male,1,No,Yes,5,Yes,DSL,No,One year,Mailed check,77.6,387.66,No,v1.0
7590-VHVEG0893,Female,1,Yes,No,37,Yes,Fiber optic,No,Month-to-month,Credit card,38.08,1469.09,No,v1.0
7590-VHVEG0894,Male,0,Yes,No,31,Yes,No,No,Month-to-month,Electronic check,55.5,1652.58,No,v1.0
7590-VHVEG0895,Male,1,No,Yes,9,Yes,Fiber optic,Yes,Month-to-month,Credit card,52.78,487.6,Yes,v1.0
7590-VHVEG0896,Male,0,No,Yes,51,Yes,Fiber optic,No internet service,Month-to-month,Credit card,22.57,1140.53,Yes,v1.0
7590-VHVEG0897,Female,1,No,Yes,29,Yes,Fiber optic,No,Month-to-month,Mailed check,22.37,658.82,Yes,v1.0
7590-VHVEG0898,Female,0,No,No,40,No,DSL,No,Month-to-month,Electronic check,101.51,3962.9,Yes,v1.0
7590-VHVEG0899,Male,0,Yes,No,41,Yes,Fiber optic,Yes,Month-to-month,Electronic check,46.76,,Yes,v1.0
7590-VHVEG0900,Male,0,Yes,No,11,Yes,No,No,Month-to-month,Credit card,70.77,752.06,Yes,v1.0
7590-VHVEG0901,Male,0,Yes,No,23,Yes,DSL,Yes,Month-to-month,Mailed check,49.28,1084.65,No,v1.0
7590-VHVEG0902,Male,0,Yes,No,1,Yes,DSL,Yes,Month-to-month,Electronic check,112.19,108.66,Yes,v1.0
7590-VHVEG0903,Female,1,Yes,Yes,46,Yes,DSL,No,Month-to-month,Credit card,45.41,2123.21,No,v1.0
7590-VHVEG0904,Female,0,Yes,Yes,21,Yes,Fiber optic,No,Two year,Electronic check,62.11,1354.02,Yes,v1.0
7590-VHVEG0905,Male,0,Yes,No,36,Yes,Fiber optic,No,Month-to-month,Mailed check,105.53,3918.33,Yes,v1.0
7590-VHVEG0906,Male,0,Yes,No,54,Yes,Fiber optic,Yes,Month-to-month,Mailed check,102.51,5637.99,Yes,v1.0
7590-VHVEG0907,Female,0,No,No,57,Yes,DSL,No,Month-to-month,Mailed check,38.24,2094.65,Yes,v1.0
7590-VHVEG0908,Male,0,Yes,No,1,Yes,Fiber optic,Yes,Month-to-month,Electronic check,98.66,96.58,No,v1.0
7590-VHVEG0909,Female,0,Yes,No,63,Yes,Fiber optic,No internet service,One year,Bank transfer,64.9,4011.08,No,v1.0
7590-VHVEG0910,Female,0,Yes,No,54,No,No,No,One year,Electronic check,67.33,3544.96,No,v1.0
7590-VHVEG0911,Male,0,Yes,Yes,55,Yes,Fiber optic,No,Two year,Bank transfer,33.08,1822.19,No,v1.0
7590-VHVEG0912,Female,0,Yes,No,40,Yes,No,No,One year,Mailed check,27.9,1119.93,No,v1.0
7590-VHVEG0913,Female,0,No,Yes,15,Yes,DSL,Yes,Two year,Credit card,91.34,1350.46,No,v1.0
7590-VHVEG0914,Female,0,No,No,21,Yes,Fiber optic,No internet service,Month-to-month,Bank transfer,68.65,,No,v1.0
7590-VHVEG0915,Female,0,No,Yes,47,Yes,Fiber optic,Yes,Month-to-month,Mailed check,62.81,3049.13,No,v1.0
7590-VHVEG0916,Male,0,Yes,No,53,No,Fiber optic,No,Month-to-month,Mailed check,91.49,4989.35,No,v1.0
7590-VHVEG0917,Female,1,Yes,No,9,Yes,DSL,No,Month-to-month,Bank transfer,95.02,838.75,No,v1.0
7590-VHVEG0918,Female,0,Yes,No,52,Yes,DSL,Yes,Month-to-month,Credit card,35.57,1926.34,Yes,v1.0
7590-VHVEG0919,Female,0,Yes,No,57,Yes,DSL,No internet service,One year,Mailed check,79.8,,No,v1.0
7590-VHVEG0920,Male,0,No,No,26,Yes,No,No,Month-to-month,Bank transfer,33.26,849.9,No,v1.0
7590-VHVEG0921,Male,0,No,Yes,41,Yes,DSL,Yes,Two year,Credit card,93.63,3783.14,No,v1.0
7590-VHVEG0922,Male,0,Yes,No,35,No,Fiber optic,Yes,Two year,Credit card,84.38,2955.02,No,v1.0
7590-VHVEG0923,Female,0,Yes,No,63,Yes,Fiber optic,Yes,Month-to-month,Mailed check,113.75,7482.25,No,v1.0
7590-VHVEG0924,Male,0,No,Yes,25,Yes,No,No internet service,Month-to-month,Electronic check,26.76,694.12,Yes,v1.0
7590-VHVEG0925,Male,0,No,No,38,Yes,Fiber optic,No,Month-to-month,Electronic check,25.59,933.82,No,v1.0
7590-VHVEG0926,Male,0,No,No,2,No,Fiber optic,Yes,Month-to-month,Mailed check,47.65,94.29,No,v1.0
7590-VHVEG0927,Female,0,No,No,7,Yes,DSL,Yes,Month-to-month,Credit card,45.65,321.24,Yes,v1.0
7590-VHVEG0928,Male,0,No,No,34,Yes,Fiber optic,No,Month-to-month,Mailed check,44.2,1503.4,No,v1.0
7590-VHVEG0929,Male,0,No,Yes,17,Yes,No,No,Month-to-month,Bank transfer,108.81,1793.19,No,v1.0
7590-VHVEG0930,Male,1,No,No,43,Yes,DSL,No,Month-to-month,Electronic check,44.46,1980.18,Yes,v1.0
7590-VHVEG0931,Female,0,Yes,No,59,Yes,Fiber optic,No,Two year,Bank transfer,46.65,2801.11,No,v1.0
7590-VHVEG0932,Female,0,Yes,Yes,51,Yes,No,Yes,One year,Mailed check,94.42,,No,v1.0
7590-VHVEG0933,Male,0,No,No,54,Yes,Fiber optic,No,Two year,Mailed check,64.07,3584.16,No,v1.0
7590-VHVEG0934,Male,0,Yes,No,24,Yes,Fiber optic,No internet service,Month-to-month,Credit card,96.12,2364.11,Yes,v1.0
7590-VHVEG0935,Male,1,No,Yes,25,Yes,Fiber optic,Yes,Month-to-month,Credit card,26.41,656.13,No,v1.0
7590-VHVEG0936,Female,0,Yes,Yes,71,Yes,Fiber optic,No,One year,Credit card,67.78,4865.72,No,v1.0
7590-VHVEG0937,Female,0,No,No,52,Yes,DSL,No,Month-to-month,Bank transfer,23.29,1170.16,No,v1.0
7590-VHVEG0938,Male,0,Yes,Yes,70,Yes,Fiber optic,No,Month-to-month,Credit card,26.14,1861.57,No,v1.0
7590-VHVEG0939,Female,0,No,No,33,Yes,Fiber optic,Yes,One year,Mailed check,108.83,3476.23,No,v1.0
7590-VHVEG0940,Male,0,Yes,No,49,Yes,Fiber optic,No internet service,One year,Credit card,33.65,1680.63,No,v1.0
7590-VHVEG0941,Female,0,Yes,No,29,Yes,DSL,No,Month-to-month,Electronic check,72.18,2036.54,Yes,v1.0
7590-VHVEG0942,Male,0,No,No,63,No,No,No,Month-to-month,Credit card,60.29,3652.85,No,v1.0
7590-VHVEG0943,Female,0,No,No,22,Yes,Fiber optic,No,Month-to-month,Bank transfer,54.04,1149.08,No,v1.0
7590-VHVEG0944,Male,0,No,No,26,Yes,Fiber optic,Yes,Month-to-month,Electronic check,108.18,2672.7,Yes,v1.0
7590-VHVEG0945,Female,1,Yes,No,28,Yes,Fiber optic,Yes,Month-to-month,Electronic check,22.14,633.44,Yes,v1.0
7590-VHVEG0946,Male,0,Yes,No,49,Yes,Fiber optic,No,Month-to-month,Electronic check,85.05,4264.37,Yes,v1.0
7590-VHVEG0947,Male,0,Yes,No,71,Yes,DSL,Yes,Month-to-month,Bank transfer,114.41,8135.43,No,v1.0
7590-VHVEG0948,Male,0,Yes,No,49,Yes,DSL,No,Two year,Mailed check,74.9,3545.65,No,v1.0
7590-VHVEG0949,Male,0,No,Yes,20,Yes,Fiber optic,No,One year,Credit card,111.81,2143.05,No,v1.0
7590-VHVEG0950,Female,0,No,No,63,Yes,Fiber optic,No,One year,Electronic check,25.12,1506.54,No,v1.0
7590-VHVEG0951,Male,0,Yes,No,61,Yes,Fiber optic,No,Month-to-month,Electronic check,61.04,3599.09,Yes,v1.0
7590-VHVEG0952,Female,0,No,No,49,Yes,DSL,No,Month-to-month,Electronic check,45.5,,No,v1.0
7590-VHVEG0953,Female,0,No,Yes,71,Yes,Fiber optic,Yes,Month-to-month,Mailed check,91.62,6336.92,Yes,v1.0
7590-VHVEG0954,Male,0,No,No,1,No,No,No,Month-to-month,Mailed check,116.17,114.47,No,v1.0
7590-VHVEG0955,Male,0,No,No,13,Yes,DSL,No,Month-to-month,Bank transfer,45.14,563.66,Yes,v1.0
7590-VHVEG0956,Male,0,Yes,No,51,Yes,Fiber optic,No,One year,Mailed check,84.11,4170.47,No,v1.0
7590-VHVEG0957,Male,0,No,No,56,Yes,DSL,Yes,One year,Credit card,39.41,2211.4,No,v1.0
7590-VHVEG0958,Female,0,No,No,62,No,No,No,Month-to-month,Bank transfer,75.4,4725.32,Yes,v1.0
7590-VHVEG0959,Female,0,No,No,32,Yes,DSL,Yes,Month-to-month,Bank transfer,65.47,2041.55,Yes,v1.0
7590-VHVEG0960,Female,0,Yes,No,30,Yes,Fiber optic,Yes,Two year,Credit card,115.26,3304.77,No,v1.0
7590-VHVEG0961,Female,0,No,Yes,29,Yes,Fiber optic,Yes,Month-to-month,Credit card,79.64,2284.27,Yes,v1.0
7590-VHVEG0962,Male,0,Yes,No,49,Yes,No,No internet service,Month-to-month,Credit card,54.25,2587.67,No,v1.0
7590-VHVEG0963,Female,0,Yes,Yes,45,Yes,DSL,Yes,Month-to-month,Bank transfer,31.18,1363.81,No,v1.0
7590-VHVEG0964,Male,1,No,No,30,Yes,DSL,Yes,One year,Bank transfer,34.82,1092.71,No,v1.0
7590-VHVEG0965,Male,0,No,Yes,16,Yes,No,Yes,Two year,Bank transfer,42.08,681.13,No,v1.0
7590-VHVEG0966,Female,0,Yes,No,40,Yes,No,Yes,Month-to-month,Credit card,44.59,1793.94,No,v1.0
7590-VHVEG0967,Female,0,Yes,No,19,Yes,No,No,Two year,Credit card,103.36,1947.31,No,v1.0
7590-VHVEG0968,Female,0,Yes,No,18,Yes,Fiber optic,Yes,Two year,Electronic check,75.0,1340.4,No,v1.0
7590-VHVEG0969,Female,1,Yes,No,1,Yes,DSL,Yes,Month-to-month,Mailed check,71.29,71.58,Yes,v1.0
7590-VHVEG0970,Female,0,No,No,47,Yes,DSL,No,Month-to-month,Electronic check,31.25,1497.47,Yes,v1.0
7590-VHVEG0971,Female,0,Yes,Yes,66,Yes,DSL,No,Month-to-month,Credit card,104.29,7022.53,No,v1.0
7590-VHVEG0972,Male,0,No,No,38,Yes,DSL,No,Two year,Bank transfer,90.84,3338.44,No,v1.0
7590-VHVEG0973,Male,1,No,No,51,Yes,Fiber optic,No,Month-to-month,Credit card,26.63,1358.22,No,v1.0
7590-VHVEG0974,Male,0,Yes,Yes,63,Yes,DSL,Yes,One year,Mailed check,89.37,5580.6,Yes,v1.0
7590-VHVEG0975,Female,0,No,Yes,4,Yes,DSL,No,Month-to-month,Electronic check,73.27,303.93,No,v1.0
7590-VHVEG0976,Male,0,Yes,Yes,1,Yes,Fiber optic,Yes,One year,Electronic check,28.01,28.38,No,v1.0
7590-VHVEG0977,Male,1,Yes,Yes,8,Yes,DSL,No,Month-to-month,Bank transfer,64.91,521.0,Yes,v1.0
7590-VHVEG0978,Male,1,Yes,No,29,Yes,Fiber optic,No,One year,Electronic check,67.5,1882.22,No,v1.0
7590-VHVEG0979,Male,1,No,Yes,55,Yes,Fiber optic,Yes,Two year,Electronic check,36.25,2014.58,No,v1.0
7590-VHVEG0980,Male,1,No,No,3,Yes,Fiber optic,No,Two year,Credit card,112.68,325.1,No,v1.0
7590-VHVEG0981,Male,0,Yes,Yes,32,Yes,Fiber optic,No internet service,Two year,Electronic check,103.3,3251.71,Yes,v1.0
7590-VHVEG0982,Female,1,No,Yes,10,Yes,DSL,No internet service,Month-to-month,Electronic check,85.56,825.08,Yes,v1.0
7590-VHVEG0983,Female,1,No,No,34,Yes,DSL,No,One year,Electronic check,65.3,2263.02,No,v1.0
7590-VHVEG0984,Female,0,No,No,55,Yes,DSL,No,Month-to-month,Bank transfer,348.91,3221.91,Yes,v1.0
7590-VHVEG0985,Male,0,No,Yes,32,Yes,No,Yes,Month-to-month,Bank transfer,83.8,2652.46,Yes,v1.0
7590-VHVEG0986,Female,0,No,No,50,Yes,Fiber optic,Yes,Month-to-month,Credit card,73.45,3817.93,No,v1.0
7590-VHVEG0987,Female,1,Yes,Yes,7,Yes,Fiber optic,No,Month-to-month,Electronic check,26.1,177.32,Yes,v1.0
7590-VHVEG0988,Male,1,No,Yes,8,Yes,No,No,Month-to-month,Bank transfer,70.23,562.24,Yes,v1.0
7590-VHVEG0989,Female,1,No,Yes,65,Yes,Fiber optic,No internet service,Two year,Bank transfer,99.03,6384.83,Yes,v1.0
7590-VHVEG0990,Male,1,Yes,No,57,No,No,No,Month-to-month,Credit card,65.01,3526.76,No,v1.0
7590-VHVEG0991,Female,1,No,No,67,Yes,No,No,One year,Mailed check,25.09,1730.36,No,v1.0
7590-VHVEG0992,Male,0,No,No,59,Yes,DSL,No,Month-to-month,Electronic check,97.06,5479.49,No,v1.0
7590-VHVEG0993,Male,0,No,No,54,Yes,No,No internet service,Month-to-month,Bank transfer,39.73,2140.09,No,v1.0
7590-VHVEG0994,Female,0,Yes,No,67,No,Fiber optic,No,Month-to-month,Credit card,45.34,3056.54,Yes,v1.0
7590-VHVEG0995,Male,0,No,No,51,Yes,Fiber optic,No,Two year,Credit card,36.14,1866.87,No,v1.0
7590-VHVEG0996,Female,0,No,No,8,Yes,DSL,No,Two year,Credit card,52.36,,No,v1.0
7590-VHVEG0997,Male,1,Yes,No,34,Yes,Fiber optic,No internet service,Two year,Bank transfer,94.16,3122.51,No,v1.0
7590-VHVEG0998,Female,0,Yes,Yes,35,Yes,No,Yes,Two year,Electronic check,70.9,2359.9,Yes,v1.0
7590-VHVEG0999,Female,0,No,No,32,Yes,Fiber optic,No internet service,Month-to-month,Mailed check,40.08,1311.16,Yes,v1.0
7590-VHVEG1000,Male,0,Yes,No,46,Yes,DSL,No,Month-to-month,Electronic check,106.03,4894.65,Yes,v1.0
7590-VHVEG1001,Female,0,Yes,No,16,Yes,DSL,No,One year,Credit card,106.2,1756.3,Yes,v1.0
7590-VHVEG1002,Female,0,Yes,No,68,Yes,DSL,No,Month-to-month,Credit card,105.32,7391.7,Yes,v1.0
7590-VHVEG1003,Female,0,No,No,37,Yes,Fiber optic,No,Month-to-month,Mailed check,43.4,1661.01,Yes,v1.0
7590-VHVEG1004,Male,0,No,No,54,Yes,Fiber optic,Yes,Month-to-month,Electronic check,64.22,3462.79,No,v1.0
7590-VHVEG1005,Male,0,Yes,Yes,14,Yes,No,No internet service,One year,Credit card,116.53,1604.26,No,v1.0
7590-VHVEG1006,Female,0,Yes,No,55,No,Fiber optic,No,One year,Credit card,95.66,5414.54,Yes,v1.0
7590-VHVEG1007,Female,0,Yes,No,48,Yes,No,No,Month-to-month,Electronic check,22.66,1082.5,Yes,v1.0
7590-VHVEG1008,Male,0,Yes,No,7,No,DSL,Yes,Month-to-month,Credit card,26.39,178.88,No,v1.0
7590-VHVEG1009,Male,0,No,No,7,Yes,DSL,No,One year,Electronic check,65.47,474.52,Yes,v1.0
7590-VHVEG1010,Female,0,Yes,Yes,33,No,DSL,No,One year,Credit card,109.1,3738.16,No,v1.0
7590-VHVEG1011,Male,0,No,No,23,Yes,Fiber optic,No,Month-to-month,Electronic check,72.79,1668.59,Yes,v1.0
7590-VHVEG1012,Male,1,Yes,No,19,Yes,DSL,No,One year,Mailed check,68.79,1251.47,No,v1.0
7590-VHVEG1013,Female,0,No,No,19,Yes,No,No,Month-to-month,Credit card,30.34,569.93,Yes,v1.0
7590-VHVEG1014,Male,0,No,No,36,Yes,Fiber optic,No internet service,Month-to-month,Mailed check,84.36,3129.31,Yes,v1.0
7590-VHVEG1015,Male,0,Yes,Yes,29,Yes,No,No,One year,Credit card,100.57,3033.59,Yes,v1.0
7590-VHVEG1016,Male,0,No,Yes,60,Yes,DSL,No internet service,One year,Credit card,57.28,3334.96,No,v1.0
7590-VHVEG1017,Female,0,No,No,2,No,Fiber optic,Yes,Month-to-month,Bank transfer,96.01,183.7,Yes,v1.0
7590-VHVEG1018,Male,0,No,No,1,No,Fiber optic,No,One year,Electronic check,114.52,,No,v1.0
7590-VHVEG1019,Female,0,Yes,No,47,No,No,No,One year,Mailed check,39.97,1857.77,No,v1.0
7590-VHVEG1020,Male,0,No,No,69,No,Fiber optic,No,One year,Mailed check,71.29,4939.3,Yes,v1.0
7590-VHVEG1021,Male,0,No,Yes,20,Yes,No,No internet service,One year,Mailed check,48.14,1007.86,No,v1.0
7590-VHVEG1022,Female,0,Yes,Yes,11,No,No,Yes,One year,Electronic check,97.7,1028.12,No,v1.0
7590-VHVEG1023,Female,0,Yes,No,2,Yes,Fiber optic,Yes,Month-to-month,Bank transfer,76.6,155.48,No,v1.0
7590-VHVEG1024,Female,1,No,No,67,Yes,Fiber optic,No internet service,Month-to-month,Mailed check,82.19,5272.14,No,v1.0
7590-VHVEG1025,Female,0,No,No,12,Yes,DSL,Yes,Month-to-month,Electronic check,98.2,1163.67,Yes,v1.0
7590-VHVEG1026,Male,0,Yes,No,20,No,Fiber optic,No,Month-to-month,Credit card,58.81,1211.83,No,v1.0
7590-VHVEG1027,Female,0,Yes,No,5,Yes,DSL,No,One year,Mailed check,109.68,544.75,No,v1.0
7590-VHVEG1028,Female,1,No,Yes,37,Yes,Fiber optic,No internet service,Month-to-month,Mailed check,72.24,2805.65,No,v1.0
7590-VHVEG1029,Female,0,No,No,38,Yes,DSL,Yes,Month-to-month,Bank transfer,35.48,1356.19,No,v1.0
7590-VHVEG1030,Male,0,Yes,Yes,9,Yes,DSL,Yes,Month-to-month,Mailed check,88.2,779.59,Yes,v1.0
7590-VHVEG1031,Male,0,Yes,No,53,No,Fiber optic,No,Month-to-month,Mailed check,97.74,5035.21,Yes,v1.0
7590-VHVEG1032,Female,0,No,No,44,Yes,Fiber optic,No internet service,Month-to-month,Credit card,51.04,2212.31,No,v1.0
7590-VHVEG1033,Female,0,No,No,24,Yes,Fiber optic,No,One year,Electronic check,104.0,2464.27,No,v1.0
7590-VHVEG1034,Female,0,Yes,Yes,30,Yes,Fiber optic,No,Month-to-month,Electronic check,108.8,3123.29,Yes,v1.0
7590-VHVEG1035,Female,0,No,No,59,Yes,DSL,No,One year,Bank transfer,47.14,2744.79,No,v1.0
7590-VHVEG1036,Male,0,No,No,14,Yes,No,No internet service,Two year,Credit card,116.39,1623.56,No,v1.0
7590-VHVEG1037,Female,0,No,Yes,9,Yes,Fiber optic,No internet service,Month-to-month,Electronic check,33.79,310.88,No,v1.0
7590-VHVEG1038,Male,0,No,Yes,40,No,DSL,No internet service,Month-to-month,Credit card,39.8,1616.85,Yes,v1.0
7590-VHVEG1039,Female,0,Yes,No,66,Yes,DSL,Yes,Month-to-month,Electronic check,38.05,2564.0,No,v1.0
7590-VHVEG1040,Female,0,Yes,No,25,Yes,Fiber optic,Yes,One year,Credit card,107.61,2558.01,No,v1.0
7590-VHVEG1041,Male,1,No,No,22,No,Fiber optic,No,One year,Bank transfer,84.12,1798.4,No,v1.0
7590-VHVEG1042,Female,0,No,Yes,4,Yes,No,No internet service,Month-to-month,Mailed check,34.91,141.88,No,v1.0
7590-VHVEG1043,Female,1,No,No,26,Yes,DSL,Yes,Month-to-month,Bank transfer,63.15,1639.32,Yes,v1.0
7590-VHVEG1044,Female,0,No,Yes,58,Yes,DSL,Yes,Two year,Electronic check,80.3,4426.96,No,v1.0
7590-VHVEG1045,Female,0,Yes,No,29,Yes,DSL,No,Month-to-month,Bank transfer,28.18,842.09,No,v1.0
7590-VHVEG1046,Male,0,No,No,37,Yes,Fiber optic,Yes,Month-to-month,Mailed check,106.48,4047.12,Yes,v1.0
7590-VHVEG1047,Female,0,No,No,70,No,DSL,No,Two year,Bank transfer,98.75,6946.19,No,v1.0
7590-VHVEG1048,Female,0,Yes,No,18,Yes,DSL,No,One year,Electronic check,69.51,1196.94,No,v1.0
7590-VHVEG1049,Male,0,Yes,Yes,42,Yes,DSL,No,Two year,Electronic check,114.78,4949.17,No,v1.0
7590-VHVEG1050,Female,0,No,Yes,41,Yes,Fiber optic,No,One year,Bank transfer,60.94,2519.48,No,v1.0
7590-VHVEG1051,Male,0,Yes,No,38,Yes,Fiber optic,No,Two year,Mailed check,116.44,4549.59,No,v1.0
7590-VHVEG1052,Female,0,Yes,Yes,34,Yes,Fiber optic,No,Month-to-month,Bank transfer,85.46,2978.65,Yes,v1.0
7590-VHVEG1053,Female,0,No,No,17,Yes,No,No,One year,Mailed check,82.2,1439.7,No,v1.0
7590-VHVEG1054,Female,0,No,Yes,37,Yes,Fiber optic,No,Two year,Credit card,36.26,1344.17,No,v1.0
7590-VHVEG1055,Male,0,Yes,No,25,No,DSL,No,One year,Mailed check,106.43,2565.02,Yes,v1.0
7590-VHVEG1056,Male,1,No,No,27,No,Fiber optic,Yes,Month-to-month,Credit card,61.89,1699.74,Yes,v1.0
7590-VHVEG1057,Female,0,Yes,Yes,57,Yes,Fiber optic,Yes,Month-to-month,Bank transfer,35.9,2070.89,Yes,v1.0
7590-VHVEG1058,Male,0,Yes,No,31,Yes,DSL,Yes,Month-to-month,Mailed check,21.24,674.25,No,v1.0
7590-VHVEG1059,Female,1,Yes,No,6,Yes,DSL,Yes,Month-to-month,Credit card,74.86,434.31,Yes,v1.0
7590-VHVEG1060,Male,0,No,No,40,Yes,DSL,No,Month-to-month,Credit card,71.69,2779.94,No,v1.0
7590-VHVEG1061,Female,0,No,No,12,Yes,Fiber optic,No internet service,One year,Credit card,90.5,1128.36,Yes,v1.0
7590-VHVEG1062,Male,1,Yes,No,53,Yes,DSL,No,One year,Electronic check,107.25,5826.09,No,v1.0
7590-VHVEG1063,Female,0,Yes,No,71,Yes,Fiber optic,No,Month-to-month,Bank transfer,27.78,2053.03,No,v1.0
7590-VHVEG1064,Male,0,No,No,10,Yes,Fiber optic,No,One year,Credit card,91.69,940.59,Yes,v1.0
7590-VHVEG1065,Male,0,Yes,Yes,45,Yes,DSL,No,Month-to-month,Mailed check,38.37,1743.26,Yes,v1.0
7590-VHVEG1066,Male,0,Yes,No,17,Yes,Fiber optic,No,Month-to-month,Credit card,104.1,1797.0,Yes,v1.0
7590-VHVEG1067,Male,1,No,No,26,Yes,Fiber optic,Yes,Month-to-month,Electronic check,100.27,2708.42,Yes,v1.0
7590-VHVEG1068,Female,0,No,Yes,62,Yes,DSL,Yes,Month-to-month,Bank transfer,73.0,4561.53,No,v1.0
7590-VHVEG1069,Female,0,No,No,46,Yes,DSL,No,Month-to-month,Electronic check,89.6,4176.34,Yes,v1.0
7590-VHVEG1070,Male,0,No,No,64,Yes,No,No internet service,Month-to-month,Electronic check,50.81,3139.9,Yes,v1.0
7590-VHVEG1071,Female,0,Yes,Yes,2,Yes,Fiber optic,Yes,Month-to-month,Electronic check,66.17,132.0,Yes,v1.0
7590-VHVEG1072,Male,0,No,Yes,54,No,Fiber optic,Yes,Two year,Mailed check,100.52,5545.57,No,v1.0
7590-VHVEG1073,Female,1,No,Yes,65,Yes,Fiber optic,No,Month-to-month,Bank transfer,65.01,,Yes,v1.0
7590-VHVEG1074,Male,0,Yes,No,51,Yes,No,Yes,One year,Bank transfer,55.06,2724.66,No,v1.0
7590-VHVEG1075,Female,0,Yes,No,53,Yes,DSL,No internet service,One year,Mailed check,68.43,3559.42,No,v1.0
7590-VHVEG1076,Female,1,Yes,No,36,Yes,DSL,No,One year,Bank transfer,101.17,3547.92,Yes,v1.0
7590-VHVEG1077,Male,0,No,Yes,26,Yes,Fiber optic,No internet service,Two year,Electronic check,52.85,1334.94,No,v1.0
7590-VHVEG1078,Male,1,Yes,No,29,Yes,DSL,No,Month-to-month,Bank transfer,37.03,1065.76,Yes,v1.0
7590-VHVEG1079,Male,0,No,No,21,Yes,Fiber optic,No,Month-to-month,Mailed check,89.78,1962.22,Yes,v1.0
7590-VHVEG1080,Male,0,Yes,No,11,Yes,DSL,No,Two year,Electronic check,100.95,1111.19,Yes,v1.0
7590-VHVEG1081,Male,0,No,No,40,No,No,No,Month-to-month,Mailed check,29.86,1157.22,No,v1.0
7590-VHVEG1082,Female,1,Yes,No,11,Yes,No,No,One year,Credit card,43.51,458.34,No,v1.0
7590-VHVEG1083,Male,0,No,No,36,Yes,DSL,Yes,One year,Electronic check,33.91,1244.83,No,v1.0
7590-VHVEG1084,Female,0,No,No,59,Yes,DSL,No,One year,Electronic check,54.1,3154.39,No,v1.0
7590-VHVEG1085,Male,0,Yes,No,39,Yes,No,No,Two year,Bank transfer,64.13,2581.74,No,v1.0
7590-VHVEG1086,Female,0,Yes,Yes,54,No,DSL,No internet service,Two year,Electronic check,93.38,5123.23,No,v1.0
7590-VHVEG1087,Female,0,No,No,55,Yes,Fiber optic,No,One year,Mailed check,83.81,4746.24,Yes,v1.0
7590-VHVEG1088,Male,1,Yes,No,24,Yes,DSL,No,Month-to-month,Bank transfer,80.85,1896.17,Yes,v1.0
7590-VHVEG1089,Male,1,No,Yes,22,Yes,Fiber optic,Yes,Two year,Credit card,54.53,1222.8,No,v1.0
7590-VHVEG1090,Female,0,No,Yes,69,Yes,DSL,No,Month-to-month,Mailed check,102.46,6903.06,No,v1.0
7590-VHVEG1091,Female,0,No,No,56,Yes,DSL,No,Month-to-month,Credit card,66.19,3869.16,Yes,v1.0
7590-VHVEG1092,Male,0,Yes,Yes,33,Yes,DSL,No internet service,Two year,Credit card,115.95,3878.61,No,v1.0
7590-VHVEG1093,Female,0,No,No,36,Yes,Fiber optic,No internet service,Month-to-month,Credit card,82.15,2905.36,No,v1.0
